title,date,president,url,question_order,interview_question,interview_answer,gpt3.5_summary,gpt3.5_prediction,question,annotator_id,annotator1,annotator2,annotator3,inaudible,multiple_questions,affirmative_questions,index,clarity_label,evasion_label
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-965,0,"
Q. Is that something you want, sir?","
The President. Yes. One of the first things that I ever told him when we met, I said, ""There are two of us here in this room, just two men."" And I said, ""It's a unique situation. Between us, we have the power to start world war III, or between us, we have the power to bring peace to the world—a lasting peace."" And apparently, we've been working in that direction.
Soviet Military Reductions ",,,"Is that something you want, sir?",,,,,,,,189,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-965,0,"
Q. I was going to ask that, but let me just now ask you what's the toughest thing that you've had in your job? What's been the toughest part of these 8 years? And I have a followup. [Laughter]","
The President. You realize how much time you're stealing with these follow-ups away from others that want to ask a question? Well, there ",,,What's the toughest thing that you've had in your job?,,,,,,,,190,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-965,1,"
Q. I was going to ask that, but let me just now ask you what's the toughest thing that you've had in your job? What's been the toughest part of these 8 years? And I have a followup. [Laughter]","
The President. You realize how much time you're stealing with these follow-ups away from others that want to ask a question? Well, there ",,,What's been the toughest part of these 8 years?,,,,,,,,191,,
,,,https://www.presidency.ucsb.edu/documents/excerpts-from-the-press-conference-1,0,"
Q. Is there a disposition to forget about that, for the time being?
THE ","PRESIDENT: No. Oh, no. ",,,"Is there a disposition to forget about that, for the time being?",,,,,,,,192,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-865,0,"
Q. For our own guidance, do you think Governor Roosevelt's visit might come as early as Wednesday?","
THE PRESIDENT. I don't know. I was advised that he was going south the latter part of the week.
And in this connection I want you to know that there is absolutely no truth in those stories that the American Government has not a free hand. I want that very clear. ",,,Do you think Governor Roosevelt's visit might come as early as Wednesday?,,,,,,,,193,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-klaus-iohannis-romania,0,"
Q. Thank you. Mr. President, were there any discussion about the Visa Waiver Program for Romania? Is there a timeframe for including our country in this program? Thank you.","
President Trump. We didn't discuss it—— 
President Iohannis. Yes—— 
President Trump. We didn't discuss it. But there would be certainly—it would be something we will discuss.
Mr. President. 
President Iohannis. I mentioned this issue, and I also mentioned it during other meetings I had, because this is important for us, it's important for us; it's important for Romanians who want to come to the United States. And you see, more and more people come, President Trump, from Romania to the United States. Some come as tourists. Some come for business. And those who come for business should be encouraged.
So the matter of visa waiver would be probably important to discuss. And we all hope that we will advance on this. 
President Trump. Good.
Oh, look at those hands up there, President. Do you have this in Romania too? I don't know. [Laughter] Oh boy! ",,,Were there any discussions about the Visa Waiver Program for Romania?,,,,,,,,194,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-klaus-iohannis-romania,1,"
Q. Thank you. Mr. President, were there any discussion about the Visa Waiver Program for Romania? Is there a timeframe for including our country in this program? Thank you.","
President Trump. We didn't discuss it—— 
President Iohannis. Yes—— 
President Trump. We didn't discuss it. But there would be certainly—it would be something we will discuss.
Mr. President. 
President Iohannis. I mentioned this issue, and I also mentioned it during other meetings I had, because this is important for us, it's important for us; it's important for Romanians who want to come to the United States. And you see, more and more people come, President Trump, from Romania to the United States. Some come as tourists. Some come for business. And those who come for business should be encouraged.
So the matter of visa waiver would be probably important to discuss. And we all hope that we will advance on this. 
President Trump. Good.
Oh, look at those hands up there, President. Do you have this in Romania too? I don't know. [Laughter] Oh boy! ",,,Is there a timeframe for including Romania in this program?,,,,,,,,195,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-klaus-iohannis-romania,0,"
Q. And you seem to be hinting that there are recordings of those conversations.","
President Trump. I'm not hinting anything. I'll tell you about it over a very short period of time.
[Other reporters began asking questions along with Mr. Karl.] ",,,And you seem to be hinting that there are recordings of those conversations.,,,,,,,,196,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-965,0,"
Q. Well, to follow up, and to be just as clear-cut: Did he not in his statement say that he accepts the U.N. articles and that he recognizes Israel? What is the fine line that he hasn't crossed?","
The President. What we're still analyzing is—then, as he went on, other things in which—it's a case, and this has happened before, certainly with the same individual-you could quote to him, ""Oh, you said this,"" —but he's still in a position where he can say, ""Well, yes, but wait a minute, I also said this."" And then you find that the second ""this"" kind of reduces or nullifies the first ""this.""
Nuclear Weapons Production Plants ",,,Did he not in his statement say that he accepts the U.N. articles and that he recognizes Israel?,,,,,,,,197,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-965,1,"
Q. Well, to follow up, and to be just as clear-cut: Did he not in his statement say that he accepts the U.N. articles and that he recognizes Israel? What is the fine line that he hasn't crossed?","
The President. What we're still analyzing is—then, as he went on, other things in which—it's a case, and this has happened before, certainly with the same individual-you could quote to him, ""Oh, you said this,"" —but he's still in a position where he can say, ""Well, yes, but wait a minute, I also said this."" And then you find that the second ""this"" kind of reduces or nullifies the first ""this.""
Nuclear Weapons Production Plants ",,,What is the fine line that he hasn't crossed?,,,,,,,,198,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-1106,0,"
Q. Yes, sir, regarding FEMA, do you think that they're prepared for the season? And is there any way to measure that at this point?","
The President. I think preparation is— Chris, preparation is preparation at all levels of government. Most Governors will tell you that the main responsibility for disaster relief is at the State level. And the job of the Federal Government is to step in and help. And so Chertoff has been down there. Secretary Chertoff has been down there working with these local governments to review their plans and to analyze where the Federal Government can help if there's any breakdown whatsoever.
One of the key issues, of course, again, in New Orleans, is transportation. We remember those pictures of those buses— people looking to get out, and yet there were these buses in flooded areas. And so one of the areas where Homeland Security Department, working with the State and local governments, is to make sure there's a transportation plan that will work.
It's going to be interesting—let's pray— first of all, pray there's no hurricanes. That would be, like, step one. Step two, if one is coming, I suspect people are going to take hurricane warnings very seriously and that evacuation orders will be heeded very seriously. And so it's going to be a—and therefore, there's a need to make sure that the forecasting is accurate—and this is pretty much the way it is these days, been very accurate forecasting—and that the response by all of us is in a timely fashion to give people time to prepare.
But now is the time to put these plans in place, and we're doing it. And I feel pretty good about the coordination and the sessions that have been taking place down there. And as I understand, Secretary Chertoff will be going back down there again.
And, by the way, the plans are not just for New Orleans and Mississippi; they're for Alabama and Florida and Texas as well. In other words, it's for Hurricane Alley.
Yes. Dallas Morning News man [G. Robert Hillman, Dallas Morning News].
Immigration Reform ",,,Do you think that FEMA is prepared for the season?,,,,,,,,199,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-1106,1,"
Q. Yes, sir, regarding FEMA, do you think that they're prepared for the season? And is there any way to measure that at this point?","
The President. I think preparation is— Chris, preparation is preparation at all levels of government. Most Governors will tell you that the main responsibility for disaster relief is at the State level. And the job of the Federal Government is to step in and help. And so Chertoff has been down there. Secretary Chertoff has been down there working with these local governments to review their plans and to analyze where the Federal Government can help if there's any breakdown whatsoever.
One of the key issues, of course, again, in New Orleans, is transportation. We remember those pictures of those buses— people looking to get out, and yet there were these buses in flooded areas. And so one of the areas where Homeland Security Department, working with the State and local governments, is to make sure there's a transportation plan that will work.
It's going to be interesting—let's pray— first of all, pray there's no hurricanes. That would be, like, step one. Step two, if one is coming, I suspect people are going to take hurricane warnings very seriously and that evacuation orders will be heeded very seriously. And so it's going to be a—and therefore, there's a need to make sure that the forecasting is accurate—and this is pretty much the way it is these days, been very accurate forecasting—and that the response by all of us is in a timely fashion to give people time to prepare.
But now is the time to put these plans in place, and we're doing it. And I feel pretty good about the coordination and the sessions that have been taking place down there. And as I understand, Secretary Chertoff will be going back down there again.
And, by the way, the plans are not just for New Orleans and Mississippi; they're for Alabama and Florida and Texas as well. In other words, it's for Hurricane Alley.
Yes. Dallas Morning News man [G. Robert Hillman, Dallas Morning News].
Immigration Reform ",,,Is there any way to measure FEMA’s preparedness at this point?,,,,,,,,200,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-1215,0,Q. One final question: Is there any hope by the end of the year that we might see some of the fliers released from North Vietnam?,"
THE PRESIDENT. I can't make any prediction of that now.
Reporter: Thank you.
 ",,,Is there any hope by the end of the year that we might see some of the fliers released from North Vietnam?,,,,,,,,201,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-970,0,"
Q. So if the Justice Department was informing Billy at the same time that you were learning of this from the Justice Department, you're saying, in effect, that there was no need, even, for anyone in the White House to let Billy know that he should come in and voluntarily admit that he was an agent?","
THE PRESIDENT. Well, I'm not sure-I don't know of any allegation that hasn't been refuted. Nobody in the White House, myself or anyone else, ever gave Billy any information that related to his case, any evidence, or any leads or anything else. So, that question didn't cross my mind.
But from what I know now, looking back on it, after we've investigated thoroughly and I have seen the order of events that did take place, I can tell you that the Attorney General was telling me the same thing, in effect—I've just outlined to you the totality of the conversation, according to my notes—that they were telling the lawyers of my brother prior to that time. I think Billy got those lawyers the 11th or 12th, which was about a week before this conversation took place. ",,,"So if the Justice Department was informing Billy at the same time that you were learning of this from the Justice Department, you're saying, in effect, that there was no need, even, for anyone in the White House to let Billy know that he should come in and voluntarily admit that he was an agent?",,,,,,,,202,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-1106,0,"
Q. That's three. That's three.","
The President. Butting in once, called on unnecessarily once.
Cooper [Christopher Cooper, Wall Street Journal].
Emergency Response Preparation ",,,That's three. That's three.,,,,,,,,203,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-158,0,"
Q. And if she asks for it, will we grant her permanent residence--","
THE PRESIDENT. I think we'd certainly permit her to return to the United States, if she wishes to do so.
[6.]  ",,,"And if she asks for it, will we grant her permanent residence?",,,,,,,,204,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-216,0,"
Q. William H. Y. Knighton, Jr., Baltimore Sun: Mr. President, have you come to a firm decision on the value of the third-term amendment-no third-term amendment?","
THE PRESIDENT. A funny thing, ever since this election the Republicans have been asking me this. [Laughter]
No, I think I told you that I had come or, I think at first way back even when I had no intention of ever going more than once that I was sort of against the third-term amendment because I thought the American people had the right to choose who they wanted. But we do know there are possibilities of building up great machines in a democracy and so on, and finally I came, on balance, and I think I so said to this body, on balance to decide that I believe the two-term amendment was probably a pretty good thing. ",,,Have you come to a firm decision on the value of the third-term amendment—no third-term amendment?,,,,,,,,205,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-last-news-conference,0,"
Q. I don't want to keep pressing you, sir. Do you have any idea that might usefully be put forward for the use of ex-Presidents of the United States?","
THE PRESIDENT. Well, that is a matter that is up to the people of the United States themselves. The ex-President can't go around begging for a job, that's a certainty.
I want to say to you people that f do really appreciate the privilege I have had of becoming acquainted with all of you, of talking to you frankly as best I can, and answering your questions straight from the shoulder. And I hope--one thing I might like to do--I might like to come back here and get me a card to the Press Gallery and see if I couldn't learn something from you people, after I become a private citizen. Maybe that would give me a chance to do something constructive. But I do want to say to you that it has been a pleasure to me; and as I remarked awhile ago, I get as much kick out of these things as you have.
I hope all of you will have a happy and prosperous time from now on, and that you will have just as much fun with my successor as you have with me. ",,,Do you have any idea that might usefully be put forward for the use of ex-Presidents of the United States?,,,,,,,,206,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-last-news-conference,0,"
Q. Now that doesn't apply to any other commercial products that might be in the submerged lands?","
THE PRESIDENT. It affects Oil only.
I don't think the Navy could use fish very well! [Laughter]
[15.]  ",,,Now that doesn't apply to any other commercial products that might be in the submerged lands?,,,,,,,,207,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-amir-sabah-al-ahmad-al-jabir-al-sabah-kuwait,0,"
Q. Yes. Mr.—to the Amir, all the parties are holding onto their own positions with respect to Qatar. Where do you see a breakthrough in this dispute? Do you see any indications to make us believe that this crisis will come to an end?
Amir Sabah. The hope has not ended yet. I would like to affirm that Qatar is ready to meet all the demands that were put—the 13 demands that were presented and is ready to sit at the table to negotiate and to discuss with us all everything related to the dispute between the parties—the Gulf parties.
As you know, we have 13 demands that were presented, and we know that not all of these 13 demands are acceptable. But if we were to sit down together and discuss these 13 demands—and we have indeed accepted them, and Qatar has accepted them—we would be able to resolve all 13 demands, all the issues and points that harm and relate to the dispute between the countries of the region and anything that harms the interests of our other friends.
Thank you.","
President Trump. This all began because of the fact that there has been massive funding of terrorism by certain countries. And what I want is, I want to stop the funding of terrorism, and we're going to stop the funding of terrorism. And if they don't stop the funding of terrorism, I don't want them to come together. But I think they will. Okay?
You have a question? Your people have a question, yes. Go ahead. To the Amir. ",,,Where do you see a breakthrough in this dispute?,,,,,,,,208,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-amir-sabah-al-ahmad-al-jabir-al-sabah-kuwait,1,"
Q. Yes. Mr.—to the Amir, all the parties are holding onto their own positions with respect to Qatar. Where do you see a breakthrough in this dispute? Do you see any indications to make us believe that this crisis will come to an end?
Amir Sabah. The hope has not ended yet. I would like to affirm that Qatar is ready to meet all the demands that were put—the 13 demands that were presented and is ready to sit at the table to negotiate and to discuss with us all everything related to the dispute between the parties—the Gulf parties.
As you know, we have 13 demands that were presented, and we know that not all of these 13 demands are acceptable. But if we were to sit down together and discuss these 13 demands—and we have indeed accepted them, and Qatar has accepted them—we would be able to resolve all 13 demands, all the issues and points that harm and relate to the dispute between the countries of the region and anything that harms the interests of our other friends.
Thank you.","
President Trump. This all began because of the fact that there has been massive funding of terrorism by certain countries. And what I want is, I want to stop the funding of terrorism, and we're going to stop the funding of terrorism. And if they don't stop the funding of terrorism, I don't want them to come together. But I think they will. Okay?
You have a question? Your people have a question, yes. Go ahead. To the Amir. ",,,Do you see any indications to make us believe that this crisis will come to an end?,,,,,,,,209,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-last-news-conference,0,"
Q. Mr. President, for national defense purposes, I assume?","
THE PRESIDENT. Of course. Of course, that's what it's for.
If I had time, I would give you a dissertation on the necessity for maintaining all the oil reserves we possibly can, but this isn't the proper place to do it.
[12.]  ",,,"Mr. President, for national defense purposes, I assume?",,,,,,,,210,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-865,0,"
Q. Have there been any further communications from the Secretary of State?","
THE PRESIDENT. No, nothing at all. I only know of the notes he has received. I understand the foreign governments are publishing their notes tomorrow morning.
I don't know whether you realized it last night but that point lookout, where we turned round in a circle, is the end of the dam. When it is completed it will come out at that point, and the road will go from there across the river on top of the dam. You can get some appreciation of how high it is. ",,,Have there been any further communications from the Secretary of State?,,,,,,,,211,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-toronto-canada,0,"
Q. If I may follow up sir: Are you planning to visit the drought area yourself and take a firsthand look yourself?.","
The President. That's going to depend on whether the task force sees that there might be any value in doing that.
Defense Department Investigation ",,,Are you planning to visit the drought area yourself and take a firsthand look yourself?,,,,,,,,212,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-klaus-iohannis-romania,0,"
Q. When will you tell us about the recordings?","
President Trump. Over a fairly short period of time. ",,,When will you tell us about the recordings?,,,,,,,,213,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-970,0,"
Q. Well, let me just ask the question.","
THE PRESIDENT. Okay. ",,,"Well, let me just ask the question.",,,,,,,,214,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-the-aftermath-hurricane-andrew,0,"
Q. Was Chiles slow to ask for Federal troops?","
The President. I'm not going to say that. I just expressed myself on this subject. I think we've responded. I think he would agree that when he asked for a massive amount of force yesterday, it's on the way. There were some things he asked about that we were not able to do, but as he said down there, and I will say here, we are having excellent cooperation between the Governor's office, the State of Florida, and the Federal Government. He said it, and I say it. I'm not going to change my mind on that. He's working -- -- ",,,Was Chiles slow to ask for Federal troops?,,,,,,,,215,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-965,0,"
Q. Mr. President, do you have any reason to believe that the American hostages who are still being held in the Middle East will be released after you leave office?","
The President. I don't think that anyone that takes over this office is going to give in, nor did I. That is, again, one of those things I should have said to your question, Bill-that you go to bed with every night. And we are hopeful that there can be avenues that would open. We cannot enter into negotiating in the sense of what kind of ransom to pay, or you're just encouraging more hostage-taking. But there are other channels. We're not advocating that any individual, as some have, take it upon themselves to try to get them out. But we're looking at every channel that we can find to try and get them. And I imagine that the ultimate is going to have to be somehow a negotiation with Iran, because they have control of those people. ",,,Do you have any reason to believe that the American hostages who are still being held in the Middle East will be released after you leave office?,,,,,,,,216,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-1106,0,"
Q. Thank you, sir. You mentioned gas prices. Would you go along with an effort by some Senate Republicans that could levy a significant tax on oil companies' profits? And does it bother you that the oil companies are racking up these record profits when people are paying $3 a gallon?","
The President. My attitude is that the oil companies need to be mindful that the American people expect them to reinvest their cash flows in such a way that it enhances our energy security. That means pipeline construction for natural gas deliveries. That means expansion of refineries. That means exploration in environmentally friendly ways. It also means investment in renewable sources of energy. And that's what the American people expect. They also expect to be treated fairly at the pump, and that's why the Federal Trade Commission is going to monitor the situation very carefully to make sure the American people are treated fairly. ",,,Would you go along with an effort by some Senate Republicans that could levy a significant tax on oil companies' profits?,,,,,,,,217,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-1106,1,"
Q. Thank you, sir. You mentioned gas prices. Would you go along with an effort by some Senate Republicans that could levy a significant tax on oil companies' profits? And does it bother you that the oil companies are racking up these record profits when people are paying $3 a gallon?","
The President. My attitude is that the oil companies need to be mindful that the American people expect them to reinvest their cash flows in such a way that it enhances our energy security. That means pipeline construction for natural gas deliveries. That means expansion of refineries. That means exploration in environmentally friendly ways. It also means investment in renewable sources of energy. And that's what the American people expect. They also expect to be treated fairly at the pump, and that's why the Federal Trade Commission is going to monitor the situation very carefully to make sure the American people are treated fairly. ",,,Does it bother you that the oil companies are racking up these record profits when people are paying $3 a gallon?,,,,,,,,218,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-vicente-fox-quesada-mexico-and-prime,0,"
Q. Thank you. Mr. President, would you veto an immigration bill that did not include a guest-worker program? And how do you counter the angry argument from conservatives on Capitol Hill who are saying that your demand for one could hurt the Republican Party this fall?","
President Bush. The migration issue has been a topic of discussion here, as you can imagine. I told the President exactly what I told our country, that, one, I expect the debate to bring dignity to America, in recognition that America is a land of immigrants and people ought to be treated with respect; and this debate ought to be a debate that does not pit neighbor against neighbor; that focuses on three elements. One is that we are a nation of laws and, therefore, must enforce our laws. And that includes enforcing the laws of people coming into our country illegally. 
President Fox and I discussed this issue at length. I don't know if people recognize, but his Government, all aspects of the Mexican Government came together to send a clear message to the American people: The Mexican Government understands it has a responsibility, as well, to protect the border. It is a nation of law. You heard the President talk about not only enforcing the northern border but also the southern border.
I also have said to the American people that we must enforce our laws in the interior of the country. Employers must be held to account if they're employing the people in our country illegally. However, part of the problem is—that complicates the lives of our many employers who are providing employment for people who are here illegally, is that there has been a lot of document forgery. There's an industry that has sprung up, and part of that industry is to provide forged documents so that our employers don't know whether a person is in our country legally or not.
I also believe strongly that an important part of securing the border and enforcing our laws is to recognize there are people in our country doing work that Americans will not do. And those people ought to be given a chance to have a tamper-proof card that enables them to work in our country legally for a period of time. That's called a guest-worker program. One of the important issues about a guest-worker program is, what does that mean for someone's desire to become a citizen of our country? I believe if someone has been here in our country illegally, they should not get at the head of the line if they want to become a citizen. In other words, we have a line of people waiting, people who are in our country legally, waiting to become a citizen. And people who have been in our country illegally should not get ahead of the line who are there legally.
A nation of laws can also be a welcoming nation, and I believe a guest-worker program will help us rid the society and the border of these coyotes who smuggle people in the back of 18-wheelers. I believe it will help get rid of the document forgers. I believe it will help people on both sides of our border respect the laws of our border and enforce our borders. I believe it is important to bring people out of the shadows of American society so they don't have to fear the life they live. I believe it's important for our Nation to uphold human rights and human dignity. And the plan I've just proposed is one that will do all that and achieve important objectives.
And I'm looking forward to working with the Congress. We're making the—I told the President we're making progress. You know, there's a legislative process. It's— some guy, some wag one time put it, it's like watching people make sausage. It's kind of a—you know, probably appears a little unpleasant from your perspective. [Laughter] But we're making progress. And I want a comprehensive bill. And I've made that very clear to the Members of the Congress, and I will continue making it clear to Members of Congress. ",,,Would you veto an immigration bill that did not include a guest-worker program?,,,,,,,,219,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-vicente-fox-quesada-mexico-and-prime,1,"
Q. Thank you. Mr. President, would you veto an immigration bill that did not include a guest-worker program? And how do you counter the angry argument from conservatives on Capitol Hill who are saying that your demand for one could hurt the Republican Party this fall?","
President Bush. The migration issue has been a topic of discussion here, as you can imagine. I told the President exactly what I told our country, that, one, I expect the debate to bring dignity to America, in recognition that America is a land of immigrants and people ought to be treated with respect; and this debate ought to be a debate that does not pit neighbor against neighbor; that focuses on three elements. One is that we are a nation of laws and, therefore, must enforce our laws. And that includes enforcing the laws of people coming into our country illegally. 
President Fox and I discussed this issue at length. I don't know if people recognize, but his Government, all aspects of the Mexican Government came together to send a clear message to the American people: The Mexican Government understands it has a responsibility, as well, to protect the border. It is a nation of law. You heard the President talk about not only enforcing the northern border but also the southern border.
I also have said to the American people that we must enforce our laws in the interior of the country. Employers must be held to account if they're employing the people in our country illegally. However, part of the problem is—that complicates the lives of our many employers who are providing employment for people who are here illegally, is that there has been a lot of document forgery. There's an industry that has sprung up, and part of that industry is to provide forged documents so that our employers don't know whether a person is in our country legally or not.
I also believe strongly that an important part of securing the border and enforcing our laws is to recognize there are people in our country doing work that Americans will not do. And those people ought to be given a chance to have a tamper-proof card that enables them to work in our country legally for a period of time. That's called a guest-worker program. One of the important issues about a guest-worker program is, what does that mean for someone's desire to become a citizen of our country? I believe if someone has been here in our country illegally, they should not get at the head of the line if they want to become a citizen. In other words, we have a line of people waiting, people who are in our country legally, waiting to become a citizen. And people who have been in our country illegally should not get ahead of the line who are there legally.
A nation of laws can also be a welcoming nation, and I believe a guest-worker program will help us rid the society and the border of these coyotes who smuggle people in the back of 18-wheelers. I believe it will help get rid of the document forgers. I believe it will help people on both sides of our border respect the laws of our border and enforce our borders. I believe it is important to bring people out of the shadows of American society so they don't have to fear the life they live. I believe it's important for our Nation to uphold human rights and human dignity. And the plan I've just proposed is one that will do all that and achieve important objectives.
And I'm looking forward to working with the Congress. We're making the—I told the President we're making progress. You know, there's a legislative process. It's— some guy, some wag one time put it, it's like watching people make sausage. It's kind of a—you know, probably appears a little unpleasant from your perspective. [Laughter] But we're making progress. And I want a comprehensive bill. And I've made that very clear to the Members of the Congress, and I will continue making it clear to Members of Congress. ",,,How do you counter the angry argument from conservatives on Capitol Hill who are saying that your demand for one could hurt the Republican Party this fall?,,,,,,,,220,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-865,0,"
Q. It looks as though if they can't pay us we'll have to give them more time.","
THE PRESIDENT. I am not sure of that either. ",,,It looks as though if they can't pay us we'll have to give them more time.,,,,,,,,221,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-965,0,"
Q. Well, what I want to know is: Do you trust Gorbachev?","
The President. He hasn't shown me any reason yet that I shouldn't, but again, as I've said, that's why I kept referring to Dovorey no provorey—trust but verify. And he knows that, and neither one of us—I don't think that he would gamble on believing that he shouldn't protect his own interests also.
Soviet Reforms ",,,Do you trust Gorbachev?,,,,,,,,222,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-969,0,"
Q. Does an apology rule out the question of honor?","
THE PRESIDENT. Yes. The United States is not going to apologize.
We have long said that there would be a legitimate forum provided for the Iranians, who consider themselves to be aggrieved in many ways, to present their case. We encouraged the United Nations mission to go to Iran, to investigate the situation there, to have hearings in Iran, and to let there be a public exploration of Iran's claims or complaints. At the time we filed our suit in the World Court in the Hague we also invited Iran to participate with us, not in a combative way, but in a friendly way, to give them that forum, which would have been well covered by the world press, to express their concerns or their complaints about us or others in the past. So, this is not a new development at all. Our position has been very consistent.
I cannot predict what will happen in the near future, but we are pursuing every possible legitimate avenue, as we have for many months, to reach some agreement with Iran, with those two constraints that I described to you concerning our Nation's honor and the safety of the hostages, to relieve this problem between us, which is obviously damaging to the United States and also very damaging to the people of Iran. 
PRESIDENT'S CAMPAIGN STYLE ",,,Does an apology rule out the question of honor?,,,,,,,,223,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-toronto-canada,0,"
Q. Thank you, Mr. President. You suggested the other day, and you seem to be suggesting today, that the Pentagon scandal is just the case of a few people gone wrong. But in fact there are 200 subpoenas out in this case. A number of the top procurement officers of the Pentagon are under investigation, and so are almost all of the top defense contractors. Isn't the greater likelihood that this is a very widespread scandal?","
The President. Oh, listen, I'm aware of the numbers, and if I gave that impression that this is minor in some way—not at all. I don't feel that way at all. As a matter of fact, I'm very upset. The only thing I'm calling attention to is that that same Department, the Department of Defense, is the one that uncovered and then proceeded to investigate and pin down where there was guilt. But we now have to wait and find out under the due process of law that it definitely is guilt on individuals' part. There may be some people that are falsely suspected, and we should know that, too. But, no, I'm not taking this lightly at all. But I do think that you all ought to pay attention to the fact that it wasn't an outside investigation. ",,,Isn't the greater likelihood that this is a very widespread scandal?,,,,,,,,224,,
,,,https://www.presidency.ucsb.edu/documents/excerpts-from-the-last-press-conference-warm-springs-georgia,0,"
Q. Mr. President, on the question of the Japanese mandates that you say will be taken away from them, who will be the con-trolling government in those mandates, the United States?
THE ","PRESIDENT: I would say the United Nations. Or it might be called the world, which has been much abused and now will have a chance to prevent any more abuse. . . . ",,,"Mr. President, on the question of the Japanese mandates that you say will be taken away from them, who will be the controlling government in those mandates, the United States?",,,,,,,,225,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-158,0,"Q. Mr. President, getting back to Professor Barghoorn for a moment, the negotiations for renewal of the exchange agreement with the Soviet Union were scheduled to begin next Tuesday, and now as I understand it have been postponed.","
THE PRESIDENT. That is right. ",,,"Have the negotiations for renewal of the exchange agreement with the Soviet Union, scheduled to begin next Tuesday, been postponed?",,,,,,,,226,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-last-news-conference,0,"Q. Mr. President, as a result of your 8 years of press conferences, have you any recommendations for changes?","
THE PRESIDENT. Well, no. The changes I think we made when we came over here, where everybody could sit down and where in the beginning we were not--when I was not so well acquainted--when the person asking me the question would announce his name and the paper he represented, I think that was an improvement over that where we all stood in a crowd. ",,,"Mr. President, as a result of your 8 years of press conferences, have you any recommendations for changes?",,,,,,,,227,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-toronto-canada,0,"
Q. Well, sir, if you had kept a tighter rein on what was going on and inquired more closely into what was happening in this and in other situations, might it not have happened?","
The President. I don't see how I could have without endangering the people we were doing business with. If they were identified, they could be executed. They weren't representing the Government, and to tell you the truth, I don't know whether they're alive today. And as a matter of fact, when this all broke, one of our hostages had just been released, Jacobsen, and he pied with you one day out in the Rose Garden at that time to please not talk about this because we could get some people killed.
Defense Management and Spending ",,,Might it not have happened if you had kept a tighter rein on what was going on and inquired more closely into what was happening in this and in other situations?,,,,,,,,228,,
,,,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-sauli-niinisto-finland,0,"
Q. Sure, thank you. Does this situation make you reconsider the possibility of a Government shutdown next month?","
President Trump. I think it has nothing to do with it, really. I think this is separate. This is going to go really very, very quickly. Again, I have spoken to many of the people we're talking about, and everybody feels the same way I do. ",,,Does this situation make you reconsider the possibility of a Government shutdown next month?,,,,,,,,229,,
